id,name,weight,type,contract_part_id
f0e5deb2-72f0-4bd9-9faf-f2b2fe3bcaac,Délka záruční doby,10%,AC_QUALITY,30f3be49-53aa-4b72-8f40-82dc2146cd07
21604e80-f702-4fa5-ab3c-94dd3064d68e,Cena v Kč bez DPH za 1 PBTK v pozáruční době,10%,AC_QUALITY,30f3be49-53aa-4b72-8f40-82dc2146cd07
e67ba664-8c12-4cf7-8467-95892625362b,,80%,AC_PRICE,30f3be49-53aa-4b72-8f40-82dc2146cd07
87969405-5634-4da3-96a5-f8f319b7a3d7,Nabídková cena,100%,AC_COST,03d9f3c7-64e4-4feb-8dff-6c25760d26e7
366a6d07-bc18-4c2a-8821-2dbbdbc0e087,,100,AC_PRICE,9e9a6131-453b-4128-82f3-75a0d35c6eb0
b4fdb6a4-8b60-4063-a712-89c615ecc14e,,100,AC_PRICE,6edefee6-b839-4223-9dcf-deecc522663f
e0461f80-a020-4fd8-8be6-542b08304584,,100,AC_PRICE,402f1aa8-1150-4d00-8bfa-bb99517f42a7
875389ed-2e9a-49b4-9bfc-cb95b27dc775,,100,AC_PRICE,35a046b7-1f61-4944-8bf6-075ba568f4b6
658c4e84-5291-4599-a6e4-d16c74c0a09c,,100,AC_PRICE,30e112a8-f26f-4e27-80a7-23d5826133fb
1527a50e-6eb8-48a8-bb67-ffc1d1efb710,,100,AC_PRICE,e442e056-f55e-46a0-87b4-c39601392aef
0d10448c-e495-4268-80ec-dd6674c4ac04,,100,AC_PRICE,89167b13-b46d-4a8e-82be-4cd514d04cff
1acbc9b5-0469-4086-ac44-6ad24d847dc6,,100,AC_PRICE,85a7cbb1-997e-4490-8f15-89e3a74de0ab
18d0f057-1ed4-4dc0-93ae-88eb9f6d37b3,,100,AC_PRICE,f9971282-a604-4188-967f-88b83b9015cf
63380000-d01e-40e3-8f5e-56a3a3c3407a,Lhůty pro odstranění vad,4,AC_QUALITY,fee3cbf8-36c7-4b76-8e3c-770523014589
638fa698-8e7d-48ab-bed6-c31867480293,Zpracování 2 příkladů,24,AC_QUALITY,fee3cbf8-36c7-4b76-8e3c-770523014589
e69d67f7-28b1-430e-8737-61b52f0f8413,Provozní režim a dostupnost u skupin funkčních bloků,12,AC_QUALITY,fee3cbf8-36c7-4b76-8e3c-770523014589
742ad13a-4d41-4195-b231-c3689b1e1d14,Nabídkové ceny za servisní služby,45,AC_COST,fee3cbf8-36c7-4b76-8e3c-770523014589
c0a380f3-77a5-4e5f-bfe5-77b85ccf4f95,Nabídkové ceny za služby rozvoje,11,AC_COST,fee3cbf8-36c7-4b76-8e3c-770523014589
09f78c71-e992-43e5-9053-416d2f4f177d,Nabídkové ceny za služby ostatní,4,AC_COST,fee3cbf8-36c7-4b76-8e3c-770523014589
294d9c13-b874-4a46-bf91-1c35fd35e8d4,,100,AC_PRICE,23176454-9e5e-4619-baf6-ce156c650d93
ac36c20f-f681-4147-9fde-35e1472f540d,,100,AC_PRICE,05ee1e98-5936-4370-b21d-c22dc496ec62
8dfa855b-5e00-4feb-8e46-3d9c405f41b0,,100,AC_PRICE,79c7ebf4-7f5a-4ee7-9e43-8861d0c4abb0
1e036dfc-1458-4b4a-afdc-5ee3e18d4227,,100,AC_PRICE,d2fc40cd-f5a6-43c8-87bb-a313b50f296b
ea87d5e1-b47a-4ede-9ae7-e8dc48111558,,100,AC_PRICE,c2a3952b-a944-45f4-b548-cfb2fd117884
e60043b7-7078-4894-9459-802e57951339,,100,AC_PRICE,3aabbfb6-2548-4761-891c-5e9572fd6e04
d4e6672a-60aa-4715-95f4-3672b6d833e7,,100,AC_PRICE,089152d3-9a02-42f4-807d-9aae13cb6289
14981a69-89aa-460f-8b61-11fb119c3f57,,100,AC_PRICE,84782eaa-d149-4240-b581-7d7ae7dc80e0
aaa2073e-09da-4d03-92ab-603ca5c39501,,100,AC_PRICE,60c89786-3e1f-4e6e-9f1e-5a597e298962
50162ca5-2522-4c5b-a8b5-a311f815148d,a)	odborná úroveň nabídky ,20,AC_QUALITY,51e08819-c2e6-4e0f-a63d-d0814c4c833b
c484bcac-360e-4811-b00e-962ba2331d0c,"b)	zvolená metodologie, techniky, metody či postupy řešení ",20,AC_QUALITY,51e08819-c2e6-4e0f-a63d-d0814c4c833b
dea68390-66b4-475c-af5a-bda630e41c8d,c)	odůvodnění položek rozpočtu a oprávněnost nákladů ,20,AC_QUALITY,51e08819-c2e6-4e0f-a63d-d0814c4c833b
2fe2dc1e-b1ed-42ab-b0d8-b8bce4cd9ce3,,40,AC_PRICE,51e08819-c2e6-4e0f-a63d-d0814c4c833b
52316a15-9add-415b-b0bd-e4e05429b7ab,,100,AC_PRICE,02fff961-316a-425b-a7de-1017364d8593
b1a5cd70-cb8e-421b-877f-779784362ed3,Objektivní posouzení pocitu komfortu (tzv. „Omak“),20,AC_QUALITY,1c531ccc-493b-4439-9ca3-6356ffd26881
c961afa9-33af-4e2c-984d-f6ce7934dc67,Kvalita provedení výrobku a uživatelský komfort při výkonu služby,20,AC_QUALITY,1c531ccc-493b-4439-9ca3-6356ffd26881
92ba4ae1-4a80-4e80-8521-4624791f4868,,60,AC_PRICE,1c531ccc-493b-4439-9ca3-6356ffd26881
7a6df8d2-9ecb-4d73-8672-b0cbcfd1d4f2,Kvalita provedení výrobku a uživatelský komfort při výkonu služby,40,AC_QUALITY,43964d1f-3679-4f50-a627-f3e509813c30
60ccbb4d-3f6f-47c8-b644-0bfde581f9d2,,60,AC_PRICE,43964d1f-3679-4f50-a627-f3e509813c30
cebe5588-66bf-4b05-891b-fcd6cf405612,,100,AC_PRICE,afd32467-8107-4755-a762-1dc08d630ef2
45b28015-83d0-42d5-ab51-d1f6226a6188,,100,AC_PRICE,b227c9a8-01dc-4ba0-9596-62a4ca2b866b
e5290157-55e0-4d29-b4fe-bd5621177239,,100,AC_PRICE,e4494ccb-2850-4e5d-8535-c7045da3d534
86fa76d4-59d5-4751-81cb-a0472928e4bc,,100,AC_PRICE,0dd349b0-77c5-432b-bc22-a0cbda3a4410
c3cc1289-14d3-4401-b2e9-b2c021d0f384,Cena,100,AC_COST,e1be22a3-2a7c-4b22-81a7-9df74af7936d
abb9378b-df84-423f-b09f-b71b85dba08c,Celková nabídková cena (za počet strojů celkem),97,AC_COST,f69b425e-085d-4d3e-ac23-d1cef62f578b
b56813d0-4a82-4622-9080-df14d097e140,Sazba za veškeré typy servisních a opravárenských prací ,1,AC_COST,f69b425e-085d-4d3e-ac23-d1cef62f578b
05e0e88f-92b4-4af8-948b-4f7eead2acb5,Sazba zahrnující veškeré náklady na dopravu servisního vozidla s technikem k zadavateli na místo opravy a zpět ,2,AC_COST,f69b425e-085d-4d3e-ac23-d1cef62f578b
368540b6-6219-400a-aaa3-7bea75754cde,,100,AC_PRICE,ca9cec32-871d-4e1c-8a90-0fc55cd4c834
c1618e27-eff5-4235-bbd6-bc75328a3010,,100,AC_PRICE,c9c9d47f-3be4-4fbb-abce-dcae113a89df
2b904851-5dee-4f44-b1ab-5c6e409399aa,,100,AC_PRICE,4057fd77-bab8-4c85-9023-bfc957a2afd6
ed6bfeb7-de66-4a04-b5c6-84384d7502a9,,100,AC_PRICE,e904f4e5-5b50-4361-b52a-af51ef53bb8e
0902b563-5c68-446b-af24-f4e652d861a2,,100,AC_PRICE,5afeb9ae-95f0-488b-9250-fd48320c9885
22274b90-2b47-4396-8a95-9fcf63440a47,,100,AC_PRICE,e8b176fc-44db-48a9-9c84-e34d73312d28
b87df2d3-15cc-4cf9-bcd5-1c8aca154c77,,100,AC_PRICE,3a1f205b-0a26-4479-aa68-e92cd6beeef5
f49ec70a-d05f-4af6-9c82-3ab74c0bde15,,100,AC_PRICE,797b2fde-eb0b-4165-b44a-8fe94f846cc2
9383b072-9d86-428a-9e86-d5bf20d31642,,100,AC_PRICE,1845666a-aba7-4325-836b-14cecf4aa85a
9c464287-1ba0-4da6-830f-12a34cae0639,,100,AC_PRICE,1061846f-d11d-4c96-873f-7b2f99c7f744
6fb3e194-35d3-4630-aa56-be287055d7d0,Celková nabídková cena,90%,AC_QUALITY,6ff7508e-79a9-4960-b105-fa7ca56f17ae
9f805b82-78ba-4815-90b3-e3cdd45d29af,Termín dodání DSP+PDPS,10%,AC_QUALITY,6ff7508e-79a9-4960-b105-fa7ca56f17ae
bb86e130-503b-457b-b11e-976ff707e3b6,,90%,AC_PRICE,6ff7508e-79a9-4960-b105-fa7ca56f17ae
4b3910b2-4316-4677-9318-bc1a76dd7c22,,100,AC_PRICE,f5f8fb99-d91f-4dc7-8c15-c119758068c3
e9511b08-35a2-4e35-bd42-383c97116c80,,100,AC_PRICE,986f820a-cca3-4bf9-9458-b9436ef551a0
e4385f98-062d-4eca-8942-2d73c820d5b3,Kvalita provedení výrobku a uživatelský komfort při výkonu služby,40,AC_QUALITY,42114db3-a547-4b57-aa4c-9507ce498d06
8d3ef9a6-0ec4-445d-bd40-4290c92c7b91,,60,AC_PRICE,42114db3-a547-4b57-aa4c-9507ce498d06
b5e2e324-3de4-416a-86c7-954a2aac1ad4,Zpracování struktury a obsahu vzdělávacích akcí,30,AC_QUALITY,3fc5c00a-798b-4228-865c-4aab63b9e824
e4b02ce1-671f-4699-ab38-90297d68d783,,70,AC_PRICE,3fc5c00a-798b-4228-865c-4aab63b9e824
ee23f5eb-d937-443c-ad72-142d102dbcf6,,100,AC_PRICE,56f53e0e-615c-4ef5-afd2-0024c2639997
ceee7298-042c-4007-9841-736857e762c7,,100,AC_PRICE,b8d4380b-5a58-4d4d-8cb9-2d18b7e7ed2d
bdad73cb-63d0-41d7-8d49-29510942b570,,100,AC_PRICE,d948f495-608e-4a10-ad52-af4dd1f18fdd
ef047ce8-e61e-45cf-b2fc-f202c51f9828,,100,AC_PRICE,c73a3275-39f0-4480-9d88-c236f59bdf9d
8afde9fc-7882-4446-a45a-5b283d4bfa9b,Garantovaná doba nástupu technické podpory,10,AC_QUALITY,0aec80bc-e639-4ba6-b8eb-c514a4a75f58
b8bdf261-d225-4566-a93c-22cb4f4fd7ac,Poskytovaná délka záruky za jakost,10,AC_QUALITY,0aec80bc-e639-4ba6-b8eb-c514a4a75f58
e24e09eb-1216-41a0-a0b7-96b98af11c2e,,80,AC_PRICE,0aec80bc-e639-4ba6-b8eb-c514a4a75f58
d709a0c8-79e1-47b9-b64d-54fe1818f546,Garantovaná doba nástupu technické podpory,10,AC_QUALITY,feb59564-16d0-4429-8688-394378267932
0354f8e4-c595-4e21-86a6-66c59d7fb884,Poskytovaná délka záruky za jakost,10,AC_QUALITY,feb59564-16d0-4429-8688-394378267932
37191b82-9287-4be9-a02c-c30538e56b51,,80,AC_PRICE,feb59564-16d0-4429-8688-394378267932
9047413b-69a9-4ed0-ad77-85ba495fb7af,Garantovaná doba nástupu technické podpory,10,AC_QUALITY,c0817a09-2795-4e6d-9017-3c74088e5aac
1b355823-8373-4d93-bb06-6cd867598d8f,Poskytovaná délka záruky za jakost,10,AC_QUALITY,c0817a09-2795-4e6d-9017-3c74088e5aac
755310ea-0d7a-4470-b3c3-86ac609337be,,80,AC_PRICE,c0817a09-2795-4e6d-9017-3c74088e5aac
eb33e3e9-d5e3-4257-8d01-3c5f9a3d1481,Garantovaná doba nástupu technické podpory,10,AC_QUALITY,bc98da7b-8aac-49d5-bf76-92c560810ee1
49d6e440-1f9a-4e54-97fb-4a89b978fcaf,Poskytovaná délka záruky za jakost,10,AC_QUALITY,bc98da7b-8aac-49d5-bf76-92c560810ee1
cec31340-0762-46eb-8181-301b1d17f2d7,,80,AC_PRICE,bc98da7b-8aac-49d5-bf76-92c560810ee1
ea45c304-4d6a-47f9-884f-6330139f6268,Lhůta plnění,20,AC_QUALITY,b5703acd-196b-47df-b2f4-290875061b9a
cabee669-b342-4d88-ac16-08c5b2a052f6,,80,AC_PRICE,b5703acd-196b-47df-b2f4-290875061b9a
5ba3a0b4-0e7e-4907-8458-f63fbd21791a,Cena přístroje (bez DPH),60%,AC_COST,ebadf282-1b4e-464a-855b-1fcb47dbbeb4
96d92a60-29e5-4099-9e1e-f3b6468a63ee,Bodové hodnocení za servisní náklady (bez DPH),40%,AC_COST,ebadf282-1b4e-464a-855b-1fcb47dbbeb4
938ba5ac-32e7-4746-9253-fcf82897e499,energetická efektivita technologií,30,AC_QUALITY,7d38a866-275b-4a63-8aca-961f5e98211b
23c1ee1e-3c41-4678-a6ce-2884fe0fad3a,,70,AC_PRICE,7d38a866-275b-4a63-8aca-961f5e98211b
1eb7d4de-6c32-4940-ae3d-481cf9379483,,100,AC_PRICE,40e1015b-28f4-48d6-9f59-f63a236dd1f2
758abeff-4637-4cf6-ba5b-496b90cd5e7a,,100,AC_PRICE,0bc098c6-2586-4512-a565-390599f3cd74
72acf112-21ac-4f56-a283-23580b6abbd6,,100,AC_PRICE,fa5c2338-7819-4c45-b577-4926f1ddb2dc
4d03702b-8ab5-4184-88c1-c904a325000a,,100,AC_PRICE,a65cd89c-e06c-43aa-88de-bdaf23842c7b
051388e3-4e47-41c1-9ca4-bf9d30358cdb,,100,AC_PRICE,159960d7-96e4-4feb-91ca-7d1a1935adda
5fd16eed-fc4e-47c3-a916-20b95664c5c8,,100,AC_PRICE,bfae7a32-4ce0-4d8b-bf52-dc295b410a63
537ac093-cb0b-4fb6-bca8-58f195bb36ac,,100,AC_PRICE,a93a72a6-0351-47f0-b1bf-7f840c261571
421abc05-f119-4092-97e5-a1db2611a9c7,,100,AC_PRICE,f5b77085-1881-4b49-9709-e52e7f02edfc
6441b5a1-0080-4b6d-9300-721b2d58f0ec,,100,AC_PRICE,f9551da5-c115-49be-ae76-0f9dd4e7b946
dd9953ff-8da9-4ef2-85e6-c878523e9cb1,,100,AC_PRICE,d303e985-64ec-4133-98ff-28246c1b1e8f
c9e68e75-057c-455b-b00d-8eb2b1c32e0f,,100,AC_PRICE,6602598a-8dc8-4ede-a74b-4c5379e30b39
5c47f803-90e9-421e-922a-e44cbddce78a,,100,AC_PRICE,0a7c5ce1-9c0d-4a5d-a96e-5511b07720e9
e164f283-408b-442a-adc4-ed946bb4b619,,100,AC_PRICE,275f4af3-1c19-439f-895c-0b433dce2a81
5d86458f-3ab2-4515-a297-ddb0c0259ccc,,100,AC_PRICE,4cecbece-5077-4cd3-b7ff-8a0e0517cc4a
8532ba3d-c0bf-4059-9e42-f5b4fb32e7b1,,100,AC_PRICE,3afa9e6b-23c5-4d1f-a8d5-95bf267dab8f
b39d0bda-5928-4575-8d24-61719d646a79,,100,AC_PRICE,6e8abf6e-c1ce-4a7f-9b68-a64ee2933d46
e1fb0836-ecf0-4447-afaa-d15952da464e,,100,AC_PRICE,21c29cdb-b488-4213-b0f4-28e1557853ee
24b61b20-f0f2-401a-84c7-90a9bf4b2d8a,,100,AC_PRICE,8514e112-f7db-4bd3-91ed-9406ddc8b34e
a59971bd-632d-430a-8ac5-9bf551a662e1,,100,AC_PRICE,205fbc8f-384e-4d63-8cdb-6c6b86f11a5f
913fdcef-cdc1-4948-8e90-7d8b0a54dba6,,100,AC_PRICE,dfeff24d-395b-4621-bfbf-99e376307173
5a10c919-6fc0-4353-b1cd-9c2436a4d09f,,100,AC_PRICE,fd137fb6-98da-431b-9728-5861a399b22e
f86d43d0-835f-483f-b943-b05f47cc0398,,100,AC_PRICE,fe2bec50-1f57-45e1-8a9e-3931036fd0d2
f1ad9609-afd5-4b61-9ca7-ce4f9355088a,,100,AC_PRICE,b7897846-796b-4e48-b7ec-ee0036206635
fefdf2d1-d5e5-4279-b109-36d0cdc7cc08,,100,AC_PRICE,caf12358-c885-443e-98c5-60ff722f8e89
e1bd57cf-5d3f-40ed-b61c-cdffc8249a27,,100,AC_PRICE,3cb18b11-a857-496f-a92c-6623bcbfffe2
846aba27-313f-458d-be76-d4295df18660,,100,AC_PRICE,7e671151-0705-47db-827b-3407e87d51af
8ff1b03f-5819-4919-aae2-4ed9a147930b,,100,AC_PRICE,d1d4bf0c-f8b5-4552-9cf6-2ab6a6b81ef3
06836d01-078b-482f-8bf9-5165ff61fbc0,,100,AC_PRICE,5e3feec7-9005-4cf1-9115-544fb6b3216a
900ace32-dfc2-43f2-8908-e1308b942657,,100,AC_PRICE,f8014f5b-cfdf-4eee-8177-8e98f87257f8
b7d74631-4742-47d2-a0cc-43779125bc04,,100,AC_PRICE,b26c6da2-cd34-44e9-84de-8170578a8006
beb980cb-b034-4ee8-80ee-5eace9a859d7,,100,AC_PRICE,b5a575ce-63ae-4a84-ad83-7d8e1665c186
1d2d3e06-59d9-4a69-9b69-96046696ba7b,,100,AC_PRICE,58a64337-35d6-40a3-86c6-02e4c3331947
e58592ac-4999-4bd4-b9af-8609e00f83b2,Nabídková (pořizovací) cena v Kč bez DPH,85,AC_COST,8b11a12b-37bf-467a-809a-fc859ee82013
488b6579-ded8-451e-a81a-26ef481a61ef,HZS pozáruční servis,5,AC_COST,8b11a12b-37bf-467a-809a-fc859ee82013
cbe48de3-29a0-4f6c-ae7d-02f4261871d2,Cena za výjezd,5,AC_COST,8b11a12b-37bf-467a-809a-fc859ee82013
f5a77954-c7c7-4d6d-8f6d-854c786b345a,Záruční doba,5,AC_COST,8b11a12b-37bf-467a-809a-fc859ee82013
61cfd382-2176-4f27-b786-4a798a9ddf37,"BTK, kontroly",20,AC_QUALITY,5088ecc6-1d66-488a-ba7b-4da64708babc
b635f52c-2815-4595-841c-17eff3dc161b,HZS pozáruční servis,5,AC_QUALITY,5088ecc6-1d66-488a-ba7b-4da64708babc
4032412f-91de-4b43-99ef-d96da8f8aed5,Nabídková (pořizovací) cena v Kč bez DPH,70,AC_COST,5088ecc6-1d66-488a-ba7b-4da64708babc
7f4cbeb9-cd76-4df4-aca1-c1a837bd9440,Cena za výjezd,5,AC_COST,5088ecc6-1d66-488a-ba7b-4da64708babc
1dbae042-9ed3-4a01-b8c6-47dbae80f139,"BTK, kontroly",10,AC_QUALITY,2422fdd9-740a-47c4-bf67-89fd33e68a56
3b71bd83-f960-49df-97e2-14d912cffd88,HZS pozáruční servis,5,AC_QUALITY,2422fdd9-740a-47c4-bf67-89fd33e68a56
090c9243-109b-44df-b644-540fb7ab3c23,Nabídková (pořizovací) cena v Kč bez DPH,80,AC_COST,2422fdd9-740a-47c4-bf67-89fd33e68a56
670ae90f-e19b-4b73-9782-8805fd62d4c7,Cena za výjezd,5,AC_COST,2422fdd9-740a-47c4-bf67-89fd33e68a56
eb116d74-c974-49e8-b9e0-a9f9a702d58a,"BTK, kontroly",10,AC_QUALITY,0e47583c-e3e6-435a-bd4c-b44ba4621658
9e21e17c-61a7-4af2-be35-20a044518cbe,HZS pozáruční servis,5,AC_QUALITY,0e47583c-e3e6-435a-bd4c-b44ba4621658
2c9cf071-0c6a-4f8d-9925-bbb4d63b0f84,Nabídková (pořizovací) cena v Kč bez DPH,80,AC_COST,0e47583c-e3e6-435a-bd4c-b44ba4621658
67a371b6-9a05-40c7-8600-adc809f7caf7,Cena za výjezd,5,AC_COST,0e47583c-e3e6-435a-bd4c-b44ba4621658
7a2d197b-3eeb-4b0a-badd-7e59c471cee6,"BTK, kontroly",10,AC_QUALITY,1a6fe1db-8344-4fd8-a4b9-97ee0b38ea64
df71a0e1-608d-4af1-a3d9-fbfadb813076,HZS pozáruční servis,5,AC_QUALITY,1a6fe1db-8344-4fd8-a4b9-97ee0b38ea64
c5c7ff3e-9ac7-4eef-abc6-a41009565cbe,Technické parametry,5,AC_QUALITY,1a6fe1db-8344-4fd8-a4b9-97ee0b38ea64
28aaab7d-ae67-457c-9110-ad4e34436426,Nabídková (pořizovací) cena v Kč bez DPH,50,AC_COST,1a6fe1db-8344-4fd8-a4b9-97ee0b38ea64
cb5fec9c-6406-4b73-8d15-727f1f2ffa53,Cena za výjezd,5,AC_COST,1a6fe1db-8344-4fd8-a4b9-97ee0b38ea64
29276547-52b4-4e22-8f7d-903af47a651d,Cena léčby,25,AC_COST,1a6fe1db-8344-4fd8-a4b9-97ee0b38ea64
35dba764-f39c-4d64-8ac7-02f9e7a4fc1c,"BTK, kontroly",15,AC_QUALITY,1cd74868-ed3d-4f10-ab38-7fdf5b017337
40a228ee-ea98-440c-b8de-3fa0930803c2,HZS pozáruční servis,5,AC_QUALITY,1cd74868-ed3d-4f10-ab38-7fdf5b017337
747485b7-b5b0-424f-b0fb-3958816765ee,Technické parametry,25,AC_QUALITY,1cd74868-ed3d-4f10-ab38-7fdf5b017337
b57b2622-523e-4253-992f-cd050b7bdb7f,Nabídková (pořizovací) cena v Kč bez DPH,50,AC_COST,1cd74868-ed3d-4f10-ab38-7fdf5b017337
8dd662bc-84c9-4a5a-b92b-fe4a43b053ff,Cena za výjezd	,5,AC_COST,1cd74868-ed3d-4f10-ab38-7fdf5b017337
a44488b5-b518-4b1e-b8cc-319d7f770808,"BTK, kontroly",10,AC_QUALITY,be1003ca-aee5-4e70-8b6f-916de42ba482
ca315972-1686-46cd-9928-b9d29fef7662,HZS pozáruční servis,5,AC_QUALITY,be1003ca-aee5-4e70-8b6f-916de42ba482
5cb0d0c1-9d33-46a8-a2f2-8a7b8df72edd,Technické parametry,20,AC_QUALITY,be1003ca-aee5-4e70-8b6f-916de42ba482
5a797fd1-c1a6-4ce8-ae0d-028096e0295e,Nabídková (pořizovací) cena v Kč bez DPH,60,AC_COST,be1003ca-aee5-4e70-8b6f-916de42ba482
d438b2d6-d2c9-447f-99b5-69cff451f363,Cena za výjezd	,5,AC_COST,be1003ca-aee5-4e70-8b6f-916de42ba482
adddbb62-019d-4f95-9e29-93e054a5d117,"BTK, kontroly",4,AC_QUALITY,81bd0d71-eae4-46a2-acac-b12a817ceb34
ccbd80af-701f-4ed3-b910-a0b3a6bd0368,HZS pozáruční servis,3,AC_QUALITY,81bd0d71-eae4-46a2-acac-b12a817ceb34
570d0bbd-faf3-45af-98cd-6818877973d2,Technické parametry,15,AC_QUALITY,81bd0d71-eae4-46a2-acac-b12a817ceb34
69a44dff-c9dc-466e-932b-49cede70c070,Nabídková (pořizovací) cena v Kč bez DPH,75,AC_COST,81bd0d71-eae4-46a2-acac-b12a817ceb34
df95e7e3-4174-4588-a61b-47d751633a60,Cena za výjezd	,3,AC_COST,81bd0d71-eae4-46a2-acac-b12a817ceb34
aed134f9-3915-4274-9b2e-7c765472ed27,"BTK, kontroly	",4,AC_QUALITY,c5a43d9f-3d60-4205-8995-6ed682b44dce
0073dbbf-e14b-4efe-92d8-415f4306d728,HZS pozáruční servis,3,AC_QUALITY,c5a43d9f-3d60-4205-8995-6ed682b44dce
a62a7e30-85f8-4bd6-9db0-cf807be4571f,Technické parametry,40,AC_QUALITY,c5a43d9f-3d60-4205-8995-6ed682b44dce
2a101670-0dc8-43e8-8dcd-37b0116c5232,Nabídková (pořizovací) cena v Kč bez DPH,50,AC_COST,c5a43d9f-3d60-4205-8995-6ed682b44dce
2cfca2e5-55d9-4b7b-948b-a2637a1025f7,Cena za výjezd,3,AC_COST,c5a43d9f-3d60-4205-8995-6ed682b44dce
50f29649-b51a-4225-b89b-88b9f92b8afb,"BTK, kontroly",20,AC_QUALITY,c4365f4f-1af4-4d2b-aeb7-7fb8d0575cf3
2fa572d6-d066-45ca-9b28-3b69f73dd721,HZS pozáruční servis,5,AC_QUALITY,c4365f4f-1af4-4d2b-aeb7-7fb8d0575cf3
b6407a0a-a400-4a43-b68f-7796636afc84,Cena dodávky	,70,AC_COST,c4365f4f-1af4-4d2b-aeb7-7fb8d0575cf3
1c1546cb-b4ce-43e2-ae3a-03bc9b2dd21f,Cena za výjezd,5,AC_COST,c4365f4f-1af4-4d2b-aeb7-7fb8d0575cf3
90808f94-abf1-4614-86b5-1de979e70d23,,100,AC_PRICE,68ad09ab-dfed-4e99-bbf9-ce6b6826a2a2
7ae3bc0c-66e0-4a8f-a4b3-49b880baef21,,100,AC_PRICE,4b98d7b7-15ad-414d-97e7-9fe3656ef55a
39bbccf4-cf8f-454d-a5cf-8f39aacaa16a,,100,AC_PRICE,677e8343-c934-4909-982e-61f204680fd0
1cc7391c-e077-4623-b87e-39f21811feb3,,100,AC_PRICE,6194df4b-7f9e-4c82-b93f-c1f3b4710cd7
6e9c3117-efdf-4586-bc9d-81f11a0af9f2,,100,AC_PRICE,a6842b39-58f9-4396-86ea-86de4f13cf4f
912320dc-d3c6-4426-b28e-0c7ec6234396,Zkušenosti osob podílejících se na realizaci veřejné zakázky,50,AC_QUALITY,d60ad8cf-3df5-49db-8da8-ac029b721863
e0677229-96c6-478d-8663-5805bdaeab7e,,50,AC_PRICE,d60ad8cf-3df5-49db-8da8-ac029b721863
fe63108a-ebc2-47c5-9c3e-5d5f16d6b9a2,,100,AC_PRICE,8ef844dc-e4c9-4630-b29e-eaa174f0a7b0
71fe5495-5f56-41c6-aecb-f91180e84af3,,100,AC_PRICE,56572ce6-789f-426d-b7f9-330a5e5c2b73
d0313e9c-f110-4a00-bc26-63b5fab2100b,,100,AC_PRICE,994328e4-a8ec-4aeb-9100-e57e10c2fae8
49f49d42-7828-4a0c-995e-fb372bdac14a,,100,AC_PRICE,eb4baf63-741d-4282-96c2-cfb785df83ad
23580706-8684-4332-9d8d-00bdfe1017d4,,100,AC_PRICE,c8df83bf-9157-44e0-a7cf-bf9583531cb3
9b4ee6d9-f828-4528-85a8-66fa1b6ab8f0,,100,AC_PRICE,1409abc5-226b-4d28-8e12-4c9e29141744
a0f06566-efe5-4446-8beb-58399214422f,,100,AC_PRICE,4cfb5239-83ee-4d24-8faa-5bae018d8dd5
8d54213f-4eb1-4ce1-9932-c2cbb9cd28e3,,100,AC_PRICE,c8ffa083-220a-4371-b9da-1786ab507424
9b46d8d8-89ba-44e1-86b6-f0e6469e0f82,Celková nabídková cena (počet strojů celkem),98,AC_COST,48c13fb0-5e58-47bd-9afa-7590b0824fb4
4d4494a4-3add-425e-9a06-03b56662c2fd,Sazba za veškeré typy servisních a opravárenských prací,1,AC_COST,48c13fb0-5e58-47bd-9afa-7590b0824fb4
b8c7a993-d211-4324-886f-d08aced82bd0,Sazba zahrnující veškeré náklady na dopravu servisního vozidla s technikem zadavateli na místo opravy a zpět,1,AC_COST,48c13fb0-5e58-47bd-9afa-7590b0824fb4
6f2d2a8f-ee9c-4102-88f1-717e23f6e848,,100,AC_PRICE,4567ed3c-26c7-41c6-9db5-fe926ce596cc
32e0694d-82da-40be-a332-7af85f92771d,,100,AC_PRICE,dad24184-f15d-4efe-a653-371f04ac582c
ff094967-1850-461d-ab28-96314fec15bf,,100,AC_PRICE,4bb05aa1-cc1d-47a8-9682-4c5281b38575
684e15a2-bdde-4eb1-bbfa-a6f031cb8adf,,100,AC_PRICE,bf8d097a-61b9-40ee-be41-ab4098a156d0
cc198dfd-ae7d-4484-b087-c480e5572bf0,,100,AC_PRICE,c78a7610-eccd-4458-9f80-8a204ec9a1b2
a8407f70-5561-4375-94cc-03c669e09117,,100,AC_PRICE,1eae6a4c-891a-4cf0-a8f0-e993bf9f0a54
47547424-6247-4d9e-8b9b-c750b8d2a644,,100,AC_PRICE,d66c7b34-fc45-4936-a01b-1a6b55e2a65c
242d4e9a-8033-4a81-93d1-86db2e9e15cf,,100,AC_PRICE,bdb0a887-2a06-4f78-8c7f-37be2ece0b68
8adca993-5e42-43b2-8471-19344c6920b8,,100,AC_PRICE,2b0cfa2d-e5d0-45eb-872b-dd935b1c2d8f
ee4a2970-a489-4f96-b8a3-30d8237be29b,,100,AC_PRICE,cebb6e0e-edf5-4cd0-88b7-5c8937f6400d
c70fe67d-67e0-46f1-b391-0b603de51b4e,,100,AC_PRICE,27587bf2-3f2e-4e59-aa61-ac29b3bc598c
9745dbf4-982b-4643-b796-35ac1a7e3233,,100,AC_PRICE,0d328ab6-bbc3-4428-bc42-80735ffe9bbe
